Epoch 001/100 | Train Loss: 2.4015 | Val Loss: 2.4995 | Val Dice: 0.0079
Epoch 002/100 | Train Loss: 2.2525 | Val Loss: 2.2686 | Val Dice: 0.0974
Epoch 003/100 | Train Loss: 2.1010 | Val Loss: 2.0169 | Val Dice: 0.2339
Epoch 004/100 | Train Loss: 1.9463 | Val Loss: 1.8588 | Val Dice: 0.4175
Epoch 005/100 | Train Loss: 1.7997 | Val Loss: 1.7370 | Val Dice: 0.5831
Epoch 006/100 | Train Loss: 1.6517 | Val Loss: 1.6049 | Val Dice: 0.5963
Epoch 007/100 | Train Loss: 1.5059 | Val Loss: 1.4510 | Val Dice: 0.6746
Epoch 008/100 | Train Loss: 1.3648 | Val Loss: 1.2965 | Val Dice: 0.7210
Epoch 009/100 | Train Loss: 1.2362 | Val Loss: 1.1760 | Val Dice: 0.7683
Epoch 010/100 | Train Loss: 1.1172 | Val Loss: 1.0965 | Val Dice: 0.7418
Epoch 011/100 | Train Loss: 1.0103 | Val Loss: 0.9826 | Val Dice: 0.7760
Epoch 012/100 | Train Loss: 0.9156 | Val Loss: 0.8976 | Val Dice: 0.7735
Epoch 013/100 | Train Loss: 0.8304 | Val Loss: 0.8040 | Val Dice: 0.8063
Epoch 014/100 | Train Loss: 0.7558 | Val Loss: 0.7484 | Val Dice: 0.8026
Epoch 015/100 | Train Loss: 0.6846 | Val Loss: 0.6762 | Val Dice: 0.8160
Epoch 016/100 | Train Loss: 0.6191 | Val Loss: 0.6236 | Val Dice: 0.8052
Epoch 017/100 | Train Loss: 0.5567 | Val Loss: 0.5447 | Val Dice: 0.8263
Epoch 018/100 | Train Loss: 0.5011 | Val Loss: 0.5144 | Val Dice: 0.8203
Epoch 019/100 | Train Loss: 0.4502 | Val Loss: 0.4553 | Val Dice: 0.8224
Epoch 020/100 | Train Loss: 0.4040 | Val Loss: 0.4087 | Val Dice: 0.8389
Epoch 021/100 | Train Loss: 0.3543 | Val Loss: 0.3738 | Val Dice: 0.8474
Epoch 022/100 | Train Loss: 0.3162 | Val Loss: 0.3431 | Val Dice: 0.8454
Epoch 023/100 | Train Loss: 0.2934 | Val Loss: 0.3484 | Val Dice: 0.8194
Epoch 024/100 | Train Loss: 0.2664 | Val Loss: 0.3173 | Val Dice: 0.8344
Epoch 025/100 | Train Loss: 0.2432 | Val Loss: 0.2836 | Val Dice: 0.8460
Epoch 026/100 | Train Loss: 0.2247 | Val Loss: 0.2667 | Val Dice: 0.8572
Epoch 027/100 | Train Loss: 0.2103 | Val Loss: 0.2723 | Val Dice: 0.8397
Epoch 028/100 | Train Loss: 0.2030 | Val Loss: 0.2450 | Val Dice: 0.8581
Epoch 029/100 | Train Loss: 0.1902 | Val Loss: 0.2402 | Val Dice: 0.8555
Epoch 030/100 | Train Loss: 0.1840 | Val Loss: 0.2343 | Val Dice: 0.8558
Epoch 031/100 | Train Loss: 0.1736 | Val Loss: 0.2277 | Val Dice: 0.8552
Epoch 032/100 | Train Loss: 0.1640 | Val Loss: 0.2214 | Val Dice: 0.8565
Epoch 033/100 | Train Loss: 0.1591 | Val Loss: 0.2207 | Val Dice: 0.8532
Epoch 034/100 | Train Loss: 0.1523 | Val Loss: 0.2169 | Val Dice: 0.8613
Epoch 035/100 | Train Loss: 0.1487 | Val Loss: 0.2139 | Val Dice: 0.8540
Epoch 036/100 | Train Loss: 0.1447 | Val Loss: 0.2138 | Val Dice: 0.8525
Epoch 037/100 | Train Loss: 0.1436 | Val Loss: 0.2125 | Val Dice: 0.8570
Epoch 038/100 | Train Loss: 0.1391 | Val Loss: 0.2016 | Val Dice: 0.8622
Epoch 039/100 | Train Loss: 0.1364 | Val Loss: 0.2014 | Val Dice: 0.8606
Epoch 040/100 | Train Loss: 0.1330 | Val Loss: 0.2079 | Val Dice: 0.8581
Epoch 041/100 | Train Loss: 0.1315 | Val Loss: 0.2049 | Val Dice: 0.8538
Epoch 042/100 | Train Loss: 0.1312 | Val Loss: 0.2145 | Val Dice: 0.8471
Epoch 043/100 | Train Loss: 0.1310 | Val Loss: 0.2055 | Val Dice: 0.8546
Epoch 044/100 | Train Loss: 0.1278 | Val Loss: 0.2057 | Val Dice: 0.8568
Early stopping at epoch 44: validation Dice has not improved beyond 0.8613 by more than 0.0010 for 10 consecutive epochs.
